Acción,Incidencia,Farola,Sticker,Potencia,Tecnologia,Tipo,LATITUD,LONGITUD,Descripción,Mes,Tiempo (Días),Operario,Estado
Correctivo,1692439,1631372,SC,150,LED,AVE,2.94799963,-75.25704023,Registro de incidencia tipo: ApagadaPQR-INTERNA AGM,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1692778,1631372,SC,150,LED,ACT,2.94799963,-75.25704023,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1688156,1631422,029255,92.6,LED,AVE,2.938175114,-75.25180703,Registro de incidencia tipo: ApagadaPQR-INTERNA AGM,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1688209,1631422,029255,92.6,LED,ACT,2.938175114,-75.25180703,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1688153,1631423,029542,92.6,LED,AVE,2.938175114,-75.25180703,Registro de incidencia tipo: ApagadaPQR-INTERNA AGM,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1688206,1631423,029542,92.6,LED,ACT,2.938175114,-75.25180703,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1688178,1631424,031385,200,LED,AVE,2.938180056,-75.25195901,Registro de incidencia tipo: ApagadaPQR-INTERNA AGM,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1688224,1631424,031385,200,LED,ACT,2.938180056,-75.25195901,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1688190,1631425,027330,92.6,LED,AVE,2.93820611,-75.25196604,Registro de incidencia tipo: ApagadaPQR-INTERNA AGM,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1688217,1631425,027330,92.6,LED,ACT,2.93820611,-75.25196604,"Se ha actuado sobre: Luminaria, Fotocelda, Otros: NUEVA027330/VIEJA029536/1F/F.I",Abril,0,cuad54 ,FINALIZADA
Correctivo,1688169,1631426,026597,92.6,LED,AVE,2.937956034,-75.25204202,Registro de incidencia tipo: ApagadaPQR-INTERNA AGM,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1688219,1631426,026597,92.6,LED,ACT,2.937956034,-75.25204202,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1688173,1631427,029521,92.6,LED,AVE,2.937858057,-75.25203399,Registro de incidencia tipo: ApagadaPQR-INTERNA AGM,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1688221,1631427,029521,92.6,LED,ACT,2.937858057,-75.25203399,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1688188,1631428,029567,92.6,LED,AVE,2.937859104,-75.25220298,Registro de incidencia tipo: ApagadaPQR-INTERNA AGM,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1688228,1631428,029567,92.6,LED,ACT,2.937859104,-75.25220298,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1688177,1631429,029540,92.6,LED,AVE,2.937925059,-75.25219399,Registro de incidencia tipo: ApagadaPQR-INTERNA AGM,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1688223,1631429,029540,92.6,LED,ACT,2.937925059,-75.25219399,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1700051,1631544,030451,92.6,LED,AVE,2.931825066,-75.30024503,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1700173,1631544,030451,92.6,LED,ACT,2.931825066,-75.30024503,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1702700,1631588,062508,200,LED,AVE,2.92319111,-75.2613688,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,x,ESIP,EN CURSO
Correctivo,1702738,1631592,062512,200,LED,AVE,2.92339971,-75.2613818,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,x,ESIP,EN CURSO
Correctivo,1702736,1631594,062514,200,LED,AVE,2.92335384,-75.2612521,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,x,ESIP,EN CURSO
Correctivo,1702737,1631596,062516,200,LED,AVE,2.92324334,-75.2612501,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,x,ESIP,EN CURSO
Correctivo,1696910,1631968,61748,400,METAL HALIDE,AVE,2.92073279,-75.27159567,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,2,ESIP,FINALIZADA
Correctivo,1699517,1631968,61748,400,METAL HALIDE,ACT,2.92073279,-75.27159567,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1696909,1631969,61749,400,METAL HALIDE,AVE,2.92073279,-75.27159567,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,2,ESIP,FINALIZADA
Correctivo,1699515,1631969,61749,400,METAL HALIDE,ACT,2.92073279,-75.27159567,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1686929,1631992,062175,200,LED,AVE,2.913145073,-75.27604899,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1687366,1631992,062175,200,LED,ACT,2.913145073,-75.27604899,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1702778,1632034,029748,92.6,LED,AVE,2.915365071,-75.268768,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1702870,1632034,029748,92.6,LED,ACT,2.915365071,-75.268768,"Se ha actuado sobre: Conectores, Otros: C.E 2CDP",Abril,0,cuad56 ,FINALIZADA
Correctivo,1698064,1632035,029753,92.6,LED,AVE,2.915402109,-75.26899404,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,6,ESIP,FINALIZADA
Correctivo,1702756,1632035,029753,92.6,LED,ACT,2.915402109,-75.26899404,"Se ha actuado sobre: Fotocelda, Otros: 1F",Abril,0,cuad56 ,FINALIZADA
Correctivo,1698077,1632131,038590,92.6,LED,AVE,2.909158108,-75.26919196,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,5,ESIP,FINALIZADA
Correctivo,1701739,1632131,038590,92.6,LED,ACT,2.909158108,-75.26919196,"Se ha actuado sobre: Luminaria, Fotocelda, Otros: F.I 1F VIEJA030608-NUEVA038590",Abril,0,cuad56 ,FINALIZADA
Correctivo,1699162,1632207,070538,106.5,LED,AVE,2.90568908,-75.26599797,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,1,ESIP,FINALIZADA
Correctivo,1700586,1632207,070538,106.5,LED,ACT,2.90568908,-75.26599797,Se ha actuado sobre: Otros: C.E,Abril,0,cuad63,FINALIZADA
Correctivo,1699163,1632209,070719,106.5,LED,AVE,2.905598034,-75.26614201,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,1,ESIP,FINALIZADA
Correctivo,1700585,1632209,070719,106.5,LED,ACT,2.905598034,-75.26614201,Se ha actuado sobre: Otros: C.E,Abril,0,cuad63,FINALIZADA
Correctivo,1699343,1632211,063499,70,LED,AVE,2.905512047,-75.26593098,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1700582,1632211,063499,70,LED,ACT,2.905512047,-75.26593098,Se ha actuado sobre: Otros: C.E,Abril,0,cuad63,FINALIZADA
Correctivo,1699165,1632212,070648,106.5,LED,AVE,2.905512047,-75.26593098,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,1,ESIP,FINALIZADA
Correctivo,1700583,1632212,070648,106.5,LED,ACT,2.905512047,-75.26593098,Se ha actuado sobre: Otros: C.E,Abril,0,cuad63,FINALIZADA
Correctivo,1699342,1632214,063500,70,LED,AVE,2.905430056,-75.26603696,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1700581,1632214,063500,70,LED,ACT,2.905430056,-75.26603696,Se ha actuado sobre: Otros: C.E,Abril,0,cuad63,FINALIZADA
Correctivo,1695453,1632364,026551,92.6,LED,AVE,2.86312694,-75.23016192,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695811,1632364,026551,92.6,LED,ACT,2.86312694,-75.23016192,Se ha actuado sobre: Otros: C E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1695454,1632365,026576,92.6,LED,AVE,2.86312694,-75.23016192,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695812,1632365,026576,92.6,LED,ACT,2.86312694,-75.23016192,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1695460,1632366,026591,92.6,LED,AVE,2.86296119,-75.23001373,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695816,1632366,026591,92.6,LED,ACT,2.86296119,-75.23001373,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1695458,1632367,026537,92.6,LED,AVE,2.86296119,-75.23001373,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695815,1632367,026537,92.6,LED,ACT,2.86296119,-75.23001373,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1695455,1632368,026582,92.6,LED,AVE,2.86304725,-75.2299175,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695813,1632368,026582,92.6,LED,ACT,2.86304725,-75.2299175,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1695456,1632369,026556,92.6,LED,AVE,2.86304725,-75.2299175,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695814,1632369,026556,92.6,LED,ACT,2.86304725,-75.2299175,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1704086,1632400,031751,200,LED,AVE,2.89908205,-75.27999569,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,JCONDE,FINALIZADA
Correctivo,1700736,1632400,031751,200,LED,AVE,2.89908205,-75.27999569,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1704126,1632400,031751,200,LED,ACT,2.89908205,-75.27999569,Se ha actuado sobre: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1702146,1632400,031751,200,LED,ACT,2.89908205,-75.27999569,Se ha actuado sobre: ROBO ACOMETIDA,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704069,1632401,031763,200,LED,AVE,2.89908205,-75.27999569,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,JCONDE,FINALIZADA
Correctivo,1700735,1632401,031763,200,LED,AVE,2.89908205,-75.27999569,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1704148,1632401,031763,200,LED,ACT,2.89908205,-75.27999569,Se ha actuado sobre: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1702144,1632401,031763,200,LED,ACT,2.89908205,-75.27999569,Se ha actuado sobre: ROBO ACOMETIDA,Abril,0,cuad57 ,FINALIZADA
Correctivo,1701629,1633269,022275,37,LED,AVE,2.938523065,-75.26464496,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703609,1633269,022275,37,LED,ACT,2.938523065,-75.26464496,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1687588,1634887,068493,74.1,LED,AVE,3.034836,-75.249475,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,2,ESIP,FINALIZADA
Correctivo,1688852,1634887,068493,74.1,LED,ACT,3.034836,-75.249475,"Se ha actuado sobre: Conectores, Otros: C.E 2CDP",Abril,0,cuad56 ,FINALIZADA
Correctivo,1689372,1634919,021450,37,LED,AVE,2.966377083,-75.29555901,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1689378,1634919,021450,37,LED,ACT,2.966377083,-75.29555901,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1689677,1634977,007468,27.8,LED,AVE,2.969497105,-75.29589504,Registro de incidencia tipo: PrendidaPQR-INTERNA,Abril,1,COORDMTTO,FINALIZADA
Correctivo,1690430,1634977,007468,27.8,LED,ACT,2.969497105,-75.29589504,Se ha actuado sobre: Otros: 1F,Abril,0,cuad57 ,FINALIZADA
Correctivo,1688151,1635265,019039,37,LED,AVE,2.943840069,-75.28295804,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1688183,1635265,019039,37,LED,ACT,2.943840069,-75.28295804,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1700607,1635699,020297,37,LED,AVE,2.9318973,-75.29132605,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1700647,1635699,020297,37,LED,ACT,2.9318973,-75.29132605,Se ha actuado sobre: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1696527,1635941,063930,200,LED,AVE,2.94763148,-75.28429482,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,1,ESIP,FINALIZADA
Correctivo,1692961,1635941,063930,200,LED,AVE,2.94763148,-75.28429482,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,1,ESIP,FINALIZADA
Correctivo,1694213,1635941,063930,200,LED,ACT,2.94763148,-75.28429482,Se ha actuado sobre: Otros: C E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1697329,1635941,063930,200,LED,ACT,2.94763148,-75.28429482,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1696926,1636126,030067,92.6,LED,AVE,2.92984911,-75.27976928,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1697162,1636126,030067,92.6,LED,ACT,2.92984911,-75.27976928,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1696931,1636129,030096,92.6,LED,AVE,2.92990003,-75.27992415,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1697169,1636129,030096,92.6,LED,ACT,2.92990003,-75.27992415,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1689638,1636261,008622,27.8,LED,AVE,2.926947,-75.292048,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1689987,1636261,008622,27.8,LED,ACT,2.926947,-75.292048,"Se ha actuado sobre: Conectores, Otros: 1GEL.C.E",Abril,0,cuad55 ,FINALIZADA
Correctivo,1689632,1636390,009283,27.8,LED,AVE,2.926298,-75.291804,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1689994,1636390,009283,27.8,LED,ACT,2.926298,-75.291804,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1689370,1636475,024164,46.3,LED,AVE,2.920793768,-75.28955831,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1689379,1636475,024164,46.3,LED,ACT,2.920793768,-75.28955831,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1699349,1636675,044715,27.8,LED,AVE,2.902351078,-75.26303501,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,4,ESIP,FINALIZADA
Correctivo,1701512,1636675,044715,27.8,LED,ACT,2.902351078,-75.26303501,"Se ha actuado sobre: Acometida, Conectores, Otros: C.E 2CDP 44CABLE#6",Abril,0,cuad56 ,FINALIZADA
Correctivo,1685153,1636789,032303,27.8,LED,AVE,2.90057714,-75.26081756,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,1,ESIP,FINALIZADA
Correctivo,1686914,1636789,032303,27.8,LED,ACT,2.90057714,-75.26081756,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1685056,1636910,066707,27.8,LED,AVE,2.896522,-75.280833,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1687009,1636910,066707,27.8,LED,ACT,2.896522,-75.280833,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1690621,1636995,017116,27.8,LED,AVE,2.96803806,-75.294708,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,1,ESIP,FINALIZADA
Correctivo,1691572,1636995,017116,27.8,LED,ACT,2.96803806,-75.294708,"Se ha actuado sobre: Acometida, Otros: 2MTR3X14.C.E",Abril,0,cuad55 ,FINALIZADA
Correctivo,1691584,1637000,017117,27.8,LED,AVE,2.968140115,-75.29468904,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1691607,1637000,017117,27.8,LED,ACT,2.968140115,-75.29468904,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1687364,1637020,015785,27.8,LED,AVE,2.96575614,-75.2939219,Registro de incidencia tipo: ApagadaPQR-INTERNA AGM,Abril,1,COORDMTTO,FINALIZADA
Correctivo,1687796,1637020,015785,27.8,LED,ACT,2.96575614,-75.2939219,"Se ha actuado sobre: Acometida, Otros: 6METROS DE 3X14.C.E",Abril,0,cuad59,FINALIZADA
Correctivo,1692974,1637096,063330,60.2,LED,AVE,2.934116422,-75.29143376,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1693542,1637096,063330,60.2,LED,ACT,2.934116422,-75.29143376,"Se ha actuado sobre: Fotocelda, Otros: 1F",Abril,0,cuad57 ,FINALIZADA
Correctivo,1687530,1637494,016623,27.8,LED,AVE,2.973662039,-75.28982096,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1687933,1637494,016623,27.8,LED,ACT,2.973662039,-75.28982096,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1687528,1637495,016633,27.8,LED,AVE,2.973662039,-75.28982096,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1687932,1637495,016633,27.8,LED,ACT,2.973662039,-75.28982096,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1687525,1637497,016630,27.8,LED,AVE,2.973537103,-75.28981202,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1687941,1637497,016630,27.8,LED,ACT,2.973537103,-75.28981202,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1687527,1637498,010277,27.8,LED,AVE,2.973537103,-75.28981202,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1687944,1637498,010277,27.8,LED,ACT,2.973537103,-75.28981202,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1687531,1637501,039918,100,LED,AVE,2.973606098,-75.28959598,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1697103,1637501,039918,100,LED,AVE,2.973606098,-75.28959598,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,2,ESIP,FINALIZADA
Correctivo,1688351,1637501,039918,100,LED,AVE,2.973606098,-75.28959598,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,3,ESIP,FINALIZADA
Correctivo,1700178,1637501,039918,100,LED,ACT,2.973606098,-75.28959598,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1689342,1637501,039918,100,LED,ACT,2.973606098,-75.28959598,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1687982,1637501,039918,100,LED,ACT,2.973606098,-75.28959598,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1688352,1637504,017811,27.8,LED,AVE,2.973596064,-75.28956602,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,3,ESIP,FINALIZADA
Correctivo,1687533,1637504,017811,27.8,LED,AVE,2.973596064,-75.28956602,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1697104,1637504,017811,27.8,LED,AVE,2.973596064,-75.28956602,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,2,ESIP,FINALIZADA
Correctivo,1689346,1637504,017811,27.8,LED,ACT,2.973596064,-75.28956602,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1700170,1637504,017811,27.8,LED,ACT,2.973596064,-75.28956602,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1687974,1637504,017811,27.8,LED,ACT,2.973596064,-75.28956602,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1687534,1637505,039917,100,LED,AVE,2.973596064,-75.28956602,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1688024,1637505,039917,100,LED,ACT,2.973596064,-75.28956602,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1699160,1637909,015758,27.8,LED,AVE,2.95991296,-75.29324399,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,1,ESIP,FINALIZADA
Correctivo,1700601,1637909,015758,27.8,LED,ACT,2.95991296,-75.29324399,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1699159,1637910,015734,27.8,LED,AVE,2.95991296,-75.29324399,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,1,ESIP,FINALIZADA
Correctivo,1700600,1637910,015734,27.8,LED,ACT,2.95991296,-75.29324399,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1699157,1637913,015739,27.8,LED,AVE,2.96006226,-75.29328425,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,1,ESIP,FINALIZADA
Correctivo,1700619,1637913,015739,27.8,LED,ACT,2.96006226,-75.29328425,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1701417,1638186,036393,27.8,LED,AVE,2.94856603,-75.29027003,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1701427,1638186,036393,27.8,LED,ACT,2.94856603,-75.29027003,"Se ha actuado sobre: Conectores, Otros: 2CDP/C.E",Abril,0,cuad54 ,FINALIZADA
Correctivo,1701416,1638187,036382,27.8,LED,AVE,2.948684088,-75.29028599,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1701428,1638187,036382,27.8,LED,ACT,2.948684088,-75.29028599,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1689696,1639224,035690,27.8,LED,AVE,2.930382,-75.290265,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1690244,1639224,035690,27.8,LED,ACT,2.930382,-75.290265,"Se ha actuado sobre: Conectores, Otros: 1CG/C.E",Abril,0,cuad54 ,FINALIZADA
Correctivo,1689697,1639225,035679,27.8,LED,AVE,2.930382,-75.290265,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1690243,1639225,035679,27.8,LED,ACT,2.930382,-75.290265,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1702614,1639569,063749,60.2,LED,AVE,2.932294703,-75.28363765,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,x,ESIP,EN CURSO
Correctivo,1685063,1639845,048042,37,LED,AVE,2.862617063,-75.23878199,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1685656,1639845,048042,37,LED,ACT,2.862617063,-75.23878199,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1668787,1639847,049388,27.8,LED,AVE,2.92871043,-75.29626746,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,25,COORDMTTO,FINALIZADA
Correctivo,1689356,1639847,049388,27.8,LED,ACT,2.92871043,-75.29626746,Se ha actuado sobre: Fotocelda y 1.F,Abril,0,cuad54 ,FINALIZADA
Correctivo,1692973,1639859,009249,27.8,LED,AVE,2.92130004,-75.29168058,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1693492,1639859,009249,27.8,LED,ACT,2.92130004,-75.29168058,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1689653,1639910,01407,35,LED,AVE,2.925395089,-75.29081304,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1690500,1639910,01407,35,LED,ACT,2.925395089,-75.29081304,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1698065,1639992,020842,37,LED,AVE,2.9125461,-75.27704098,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,5,ESIP,FINALIZADA
Correctivo,1701959,1639992,020842,37,LED,ACT,2.9125461,-75.27704098,"Se ha actuado sobre: Conectores, Otros: 2GEL C.E",Abril,0,cuad55 ,FINALIZADA
Correctivo,1698066,1639996,020837,37,LED,AVE,2.912590104,-75.27689702,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,5,ESIP,FINALIZADA
Correctivo,1701754,1639996,020837,37,LED,ACT,2.912590104,-75.27689702,"Se ha actuado sobre: Acometida, Conectores, Otros: C.E 2CDP 36CABLE#6",Abril,0,cuad56 ,FINALIZADA
Correctivo,1701777,1640000,019654,37,LED,AVE,2.912688029,-75.27674597,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
